val_loss,epoch,step,lr-Adam,train_loss
,25,105099,,3.7966268062591553
,,105149,0.00012912098832263555,
,25,105149,,4.204231262207031
,,105199,0.00012912098832263555,
,25,105199,,3.664407730102539
,,105249,0.00012912098832263555,
,25,105249,,5.833536148071289
,,105299,0.00012912098832263555,
,25,105299,,6.141849517822266
,,105349,0.00012912098832263555,
,25,105349,,5.743523597717285
,,105399,0.00012912098832263555,
,25,105399,,4.289578437805176
,,105449,0.00012912098832263555,
,25,105449,,4.905217170715332
,,105499,0.00012912098832263555,
,25,105499,,3.9531309604644775
,,105549,0.00012912098832263555,
,25,105549,,6.782413005828857
,,105599,0.00012912098832263555,
,25,105599,,5.016613960266113
,,105649,0.00012912098832263555,
,25,105649,,3.4678988456726074
,,105699,0.00012912098832263555,
,25,105699,,4.4716644287109375
,,105749,0.00012912098832263555,
,25,105749,,4.493837356567383
,,105799,0.00012912098832263555,
,25,105799,,4.603178977966309
,,105849,0.00012912098832263555,
,25,105849,,5.406999588012695
,,105899,0.00012912098832263555,
,25,105899,,3.7335922718048096
,,105949,0.00012912098832263555,
,25,105949,,5.87990665435791
,,105999,0.00012912098832263555,
,25,105999,,5.2522873878479
,,106049,0.00012912098832263555,
,25,106049,,4.825023651123047
,,106099,0.00012912098832263555,
,25,106099,,4.12646484375
,,106149,0.00012912098832263555,
,25,106149,,6.068873405456543
,,106199,0.00012912098832263555,
,25,106199,,5.522948265075684
,,106249,0.00012912098832263555,
,25,106249,,4.380517482757568
,,106299,0.00012912098832263555,
,25,106299,,4.735373497009277
,,106349,0.00012912098832263555,
,25,106349,,4.371942520141602
,,106399,0.00012912098832263555,
,25,106399,,6.981225967407227
,,106449,0.00012912098832263555,
,25,106449,,7.273186683654785
,,106499,0.00012912098832263555,
,25,106499,,4.333955764770508
,,106549,0.00012912098832263555,
,25,106549,,6.405375003814697
,,106599,0.00012912098832263555,
,25,106599,,4.543817043304443
,,106649,0.00012912098832263555,
,25,106649,,5.235156536102295
,,106699,0.00012912098832263555,
,25,106699,,4.33478307723999
,,106749,0.00012912098832263555,
,25,106749,,6.181113243103027
,,106799,0.00012912098832263555,
,25,106799,,4.33986759185791
,,106849,0.00012912098832263555,
,25,106849,,4.8382673263549805
,,106899,0.00012912098832263555,
,25,106899,,4.789137840270996
,,106949,0.00012912098832263555,
,25,106949,,4.442521572113037
,,106999,0.00012912098832263555,
,25,106999,,4.89733362197876
,,107049,0.00012912098832263555,
,25,107049,,4.930548667907715
,,107099,0.00012912098832263555,
,25,107099,,4.163220405578613
,,107149,0.00012912098832263555,
,25,107149,,5.551511764526367
,,107199,0.00012912098832263555,
,25,107199,,5.161111831665039
,,107249,0.00012912098832263555,
,25,107249,,5.134624481201172
,,107299,0.00012912098832263555,
,25,107299,,4.634096622467041
,,107349,0.00012912098832263555,
,25,107349,,4.180817604064941
,,107399,0.00012912098832263555,
,25,107399,,4.9889116287231445
,,107449,0.00012912098832263555,
,25,107449,,5.0302839279174805
,,107499,0.00012912098832263555,
,25,107499,,4.489722728729248
,,107549,0.00012912098832263555,
,25,107549,,4.839418888092041
,,107599,0.00012935641095042922,
,26,107599,,4.099704742431641
,,107649,0.00012935641095042922,
,26,107649,,4.9246978759765625
,,107699,0.00012935641095042922,
,26,107699,,4.118217945098877
,,107749,0.00012935641095042922,
,26,107749,,7.374575614929199
,,107799,0.00012935641095042922,
,26,107799,,6.596930027008057
,,107849,0.00012935641095042922,
,26,107849,,3.5800607204437256
,,107899,0.00012935641095042922,
,26,107899,,3.581378221511841
,,107949,0.00012935641095042922,
,26,107949,,6.407705783843994
,,107999,0.00012935641095042922,
,26,107999,,4.8780364990234375
,,108049,0.00012935641095042922,
,26,108049,,6.394240379333496
,,108099,0.00012935641095042922,
,26,108099,,3.5780603885650635
,,108149,0.00012935641095042922,
,26,108149,,5.177516460418701
,,108199,0.00012935641095042922,
,26,108199,,5.397922515869141
,,108249,0.00012935641095042922,
,26,108249,,6.08862829208374
,,108299,0.00012935641095042922,
,26,108299,,6.8280487060546875
,,108349,0.00012935641095042922,
,26,108349,,4.802122116088867
,,108399,0.00012935641095042922,
,26,108399,,5.324141502380371
,,108449,0.00012935641095042922,
,26,108449,,5.446639060974121
,,108499,0.00012935641095042922,
,26,108499,,5.778720855712891
,,108549,0.00012935641095042922,
,26,108549,,4.76114559173584
,,108599,0.00012935641095042922,
,26,108599,,4.088076114654541
,,108649,0.00012935641095042922,
,26,108649,,4.817842483520508
,,108699,0.00012935641095042922,
,26,108699,,6.248414039611816
,,108749,0.00012935641095042922,
,26,108749,,4.375096321105957
,,108799,0.00012935641095042922,
,26,108799,,4.559372425079346
,,108849,0.00012935641095042922,
,26,108849,,3.6153664588928223
,,108899,0.00012935641095042922,
,26,108899,,4.902951717376709
,,108949,0.00012935641095042922,
,26,108949,,4.953586578369141
,,108999,0.00012935641095042922,
,26,108999,,5.040116786956787
,,109049,0.00012935641095042922,
,26,109049,,4.645269393920898
,,109099,0.00012935641095042922,
,26,109099,,4.503035545349121
,,109149,0.00012935641095042922,
,26,109149,,3.994586229324341
,,109199,0.00012935641095042922,
,26,109199,,5.035685062408447
,,109249,0.00012935641095042922,
,26,109249,,4.817314147949219
,,109299,0.00012935641095042922,
,26,109299,,6.530919075012207
,,109349,0.00012935641095042922,
,26,109349,,3.948497772216797
,,109399,0.00012935641095042922,
,26,109399,,7.609796524047852
,,109449,0.00012935641095042922,
,26,109449,,6.1879119873046875
,,109499,0.00012935641095042922,
,26,109499,,4.1189727783203125
,,109549,0.00012935641095042922,
,26,109549,,5.290618896484375
,,109599,0.00012935641095042922,
,26,109599,,4.964711666107178
,,109649,0.00012935641095042922,
,26,109649,,5.237791061401367
,,109699,0.00012935641095042922,
,26,109699,,5.349056243896484
,,109749,0.00012935641095042922,
,26,109749,,4.073995113372803
,,109799,0.00012935641095042922,
,26,109799,,6.237998962402344
,,109849,0.00012935641095042922,
,26,109849,,5.6222381591796875
,,109899,0.00012935641095042922,
,26,109899,,5.385499954223633
,,109949,0.00012935641095042922,
,26,109949,,6.129507541656494
,,109999,0.00012935641095042922,
,26,109999,,4.603828430175781
,,110049,0.00012935641095042922,
,26,110049,,5.810772895812988
,,110099,0.00012935641095042922,
,26,110099,,3.7595319747924805
,,110149,0.00012935641095042922,
,26,110149,,5.164313316345215
,,110199,0.00012935641095042922,
,26,110199,,6.482098579406738
,,110249,0.00012935641095042922,
,26,110249,,3.51362943649292
,,110299,0.00012935641095042922,
,26,110299,,7.160223007202148
,,110349,0.00012935641095042922,
,26,110349,,4.838080406188965
,,110399,0.00012935641095042922,
,26,110399,,4.836448669433594
,,110449,0.00012935641095042922,
,26,110449,,4.243904113769531
,,110499,0.00012935641095042922,
,26,110499,,4.826544284820557
,,110549,0.00012935641095042922,
,26,110549,,6.213513374328613
,,110599,0.00012935641095042922,
,26,110599,,3.777679443359375
,,110649,0.00012935641095042922,
,26,110649,,4.891707897186279
,,110699,0.00012935641095042922,
,26,110699,,4.053221225738525
,,110749,0.00012935641095042922,
,26,110749,,3.070622205734253
,,110799,0.00012935641095042922,
,26,110799,,4.500178337097168
,,110849,0.00012935641095042922,
,26,110849,,3.8491578102111816
,,110899,0.00012935641095042922,
,26,110899,,3.892476797103882
,,110949,0.00012935641095042922,
,26,110949,,4.616857528686523
,,110999,0.00012935641095042922,
,26,110999,,5.430601119995117
,,111049,0.00012935641095042922,
,26,111049,,5.32332706451416
,,111099,0.00012935641095042922,
,26,111099,,5.914091110229492
,,111149,0.00012935641095042922,
,26,111149,,4.109405517578125
,,111199,0.00012935641095042922,
,26,111199,,6.808982849121094
,,111249,0.00012935641095042922,
,26,111249,,5.060121536254883
,,111299,0.00012935641095042922,
,26,111299,,4.553112983703613
,,111349,0.00012935641095042922,
,26,111349,,4.399440765380859
,,111399,0.00012935641095042922,
,26,111399,,5.363621711730957
,,111449,0.00012935641095042922,
,26,111449,,5.581808567047119
,,111499,0.00012935641095042922,
,26,111499,,5.459869861602783
,,111549,0.00012935641095042922,
,26,111549,,3.9700472354888916
,,111599,0.00012935641095042922,
,26,111599,,4.908020973205566
,,111649,0.00012935641095042922,
,26,111649,,5.058193206787109
,,111699,0.00012935641095042922,
,26,111699,,6.8175048828125
,,111749,0.00012959183357822289,
,27,111749,,4.004767417907715
,,111799,0.00012959183357822289,
,27,111799,,4.8841872215271
,,111849,0.00012959183357822289,
,27,111849,,4.5481181144714355
,,111899,0.00012959183357822289,
,27,111899,,6.273781776428223
,,111949,0.00012959183357822289,
,27,111949,,4.331393718719482
,,111999,0.00012959183357822289,
,27,111999,,5.070809364318848
,,112049,0.00012959183357822289,
,27,112049,,6.471957683563232
,,112099,0.00012959183357822289,
,27,112099,,4.035800457000732
,,112149,0.00012959183357822289,
,27,112149,,3.486569404602051
,,112199,0.00012959183357822289,
,27,112199,,3.751399040222168
,,112249,0.00012959183357822289,
,27,112249,,5.983588695526123
,,112299,0.00012959183357822289,
,27,112299,,5.472628593444824
,,112349,0.00012959183357822289,
,27,112349,,4.658844947814941
,,112399,0.00012959183357822289,
,27,112399,,4.946477890014648
,,112449,0.00012959183357822289,
,27,112449,,3.6121673583984375
,,112499,0.00012959183357822289,
,27,112499,,3.711195468902588
,,112549,0.00012959183357822289,
,27,112549,,5.123446464538574
,,112599,0.00012959183357822289,
,27,112599,,6.179235458374023
,,112649,0.00012959183357822289,
,27,112649,,4.7894439697265625
,,112699,0.00012959183357822289,
,27,112699,,4.847224235534668
,,112749,0.00012959183357822289,
,27,112749,,4.467470169067383
,,112799,0.00012959183357822289,
,27,112799,,4.806886672973633
,,112849,0.00012959183357822289,
,27,112849,,4.289989948272705
,,112899,0.00012959183357822289,
,27,112899,,6.325527191162109
,,112949,0.00012959183357822289,
,27,112949,,6.237429618835449
,,112999,0.00012959183357822289,
,27,112999,,4.789326190948486
,,113049,0.00012959183357822289,
,27,113049,,3.770171642303467
,,113099,0.00012959183357822289,
,27,113099,,4.548502445220947
,,113149,0.00012959183357822289,
,27,113149,,5.045535564422607
,,113199,0.00012959183357822289,
,27,113199,,4.792994499206543
,,113249,0.00012959183357822289,
,27,113249,,5.612566947937012
,,113299,0.00012959183357822289,
,27,113299,,5.23715353012085
,,113349,0.00012959183357822289,
,27,113349,,5.722343921661377
,,113399,0.00012959183357822289,
,27,113399,,6.758542537689209
,,113449,0.00012959183357822289,
,27,113449,,4.099605560302734
,,113499,0.00012959183357822289,
,27,113499,,6.108512878417969
,,113549,0.00012959183357822289,
,27,113549,,5.237569808959961
,,113599,0.00012959183357822289,
,27,113599,,4.80526876449585
,,113649,0.00012959183357822289,
,27,113649,,4.522631645202637
,,113699,0.00012959183357822289,
,27,113699,,6.372997283935547
,,113749,0.00012959183357822289,
,27,113749,,4.795437812805176
,,113799,0.00012959183357822289,
,27,113799,,3.2646970748901367
,,113849,0.00012959183357822289,
,27,113849,,4.873739242553711
,,113899,0.00012959183357822289,
,27,113899,,4.057432174682617
,,113949,0.00012959183357822289,
,27,113949,,5.495033264160156
,,113999,0.00012959183357822289,
,27,113999,,6.525053024291992
,,114049,0.00012959183357822289,
,27,114049,,5.660644054412842
,,114099,0.00012959183357822289,
,27,114099,,5.939803123474121
,,114149,0.00012959183357822289,
,27,114149,,6.110505104064941
,,114199,0.00012959183357822289,
,27,114199,,5.827692031860352
,,114249,0.00012959183357822289,
,27,114249,,3.401972770690918
,,114299,0.00012959183357822289,
,27,114299,,5.0202741622924805
,,114349,0.00012959183357822289,
,27,114349,,6.3828349113464355
,,114399,0.00012959183357822289,
,27,114399,,6.459481239318848
,,114449,0.00012959183357822289,
,27,114449,,7.523444175720215
,,114499,0.00012959183357822289,
,27,114499,,4.603585243225098
,,114549,0.00012959183357822289,
,27,114549,,4.014599800109863
,,114599,0.00012959183357822289,
,27,114599,,4.6758856773376465
,,114649,0.00012959183357822289,
,27,114649,,5.161606788635254
,,114699,0.00012959183357822289,
,27,114699,,4.129654884338379
,,114749,0.00012959183357822289,
,27,114749,,4.477447509765625
,,114799,0.00012959183357822289,
,27,114799,,3.0990238189697266
,,114849,0.00012959183357822289,
,27,114849,,4.761501789093018
,,114899,0.00012959183357822289,
,27,114899,,6.178589820861816
,,114949,0.00012959183357822289,
,27,114949,,3.4731597900390625
,,114999,0.00012959183357822289,
,27,114999,,7.732677459716797
,,115049,0.00012959183357822289,
,27,115049,,4.523897647857666
,,115099,0.00012959183357822289,
,27,115099,,4.622559547424316
,,115149,0.00012959183357822289,
,27,115149,,7.463228225708008
,,115199,0.00012959183357822289,
,27,115199,,4.991745471954346
,,115249,0.00012959183357822289,
,27,115249,,6.140434265136719
,,115299,0.00012959183357822289,
,27,115299,,4.4692230224609375
,,115349,0.00012959183357822289,
,27,115349,,4.644835948944092
,,115399,0.00012959183357822289,
,27,115399,,5.212808609008789
,,115449,0.00012959183357822289,
,27,115449,,3.583772659301758
,,115499,0.00012959183357822289,
,27,115499,,5.909543991088867
,,115549,0.00012959183357822289,
,27,115549,,4.3858747482299805
,,115599,0.00012959183357822289,
,27,115599,,4.540493965148926
,,115649,0.00012959183357822289,
,27,115649,,5.430248260498047
,,115699,0.00012959183357822289,
,27,115699,,3.9420180320739746
,,115749,0.00012959183357822289,
,27,115749,,6.444387912750244
,,115799,0.00012959183357822289,
,27,115799,,4.367143630981445
,,115849,0.00012959183357822289,
,27,115849,,4.731428146362305
,,115899,0.00012982725620601656,
,28,115899,,5.034299850463867
,,115949,0.00012982725620601656,
,28,115949,,3.9108781814575195
,,115999,0.00012982725620601656,
,28,115999,,4.323252201080322
,,116049,0.00012982725620601656,
,28,116049,,5.329585075378418
,,116099,0.00012982725620601656,
,28,116099,,5.553647041320801
,,116149,0.00012982725620601656,
,28,116149,,4.051080703735352
,,116199,0.00012982725620601656,
,28,116199,,4.0785441398620605
,,116249,0.00012982725620601656,
,28,116249,,3.931349277496338
,,116299,0.00012982725620601656,
,28,116299,,6.080300331115723
,,116349,0.00012982725620601656,
,28,116349,,3.1358511447906494
,,116399,0.00012982725620601656,
,28,116399,,4.79740047454834
,,116449,0.00012982725620601656,
,28,116449,,5.138756275177002
,,116499,0.00012982725620601656,
,28,116499,,5.176033020019531
,,116549,0.00012982725620601656,
,28,116549,,3.684377908706665
,,116599,0.00012982725620601656,
,28,116599,,5.094077110290527
,,116649,0.00012982725620601656,
,28,116649,,4.958242893218994
,,116699,0.00012982725620601656,
,28,116699,,4.116299629211426
,,116749,0.00012982725620601656,
,28,116749,,5.479024887084961
,,116799,0.00012982725620601656,
,28,116799,,4.788294792175293
,,116849,0.00012982725620601656,
,28,116849,,3.507201910018921
,,116899,0.00012982725620601656,
,28,116899,,4.469872951507568
,,116949,0.00012982725620601656,
,28,116949,,5.583065986633301
,,116999,0.00012982725620601656,
,28,116999,,4.367987155914307
,,117049,0.00012982725620601656,
,28,117049,,4.647059440612793
,,117099,0.00012982725620601656,
,28,117099,,4.13020133972168
,,117149,0.00012982725620601656,
,28,117149,,3.7720775604248047
,,117199,0.00012982725620601656,
,28,117199,,4.789927005767822
,,117249,0.00012982725620601656,
,28,117249,,5.355655670166016
,,117299,0.00012982725620601656,
,28,117299,,6.866086959838867
,,117349,0.00012982725620601656,
,28,117349,,5.594376564025879
,,117399,0.00012982725620601656,
,28,117399,,4.402083873748779
,,117449,0.00012982725620601656,
,28,117449,,3.849398612976074
,,117499,0.00012982725620601656,
,28,117499,,5.8059611320495605
,,117549,0.00012982725620601656,
,28,117549,,4.784524440765381
,,117599,0.00012982725620601656,
,28,117599,,4.524249076843262
,,117649,0.00012982725620601656,
,28,117649,,4.680505752563477
,,117699,0.00012982725620601656,
,28,117699,,6.760336399078369
,,117749,0.00012982725620601656,
,28,117749,,4.426151752471924
,,117799,0.00012982725620601656,
,28,117799,,3.922853469848633
,,117849,0.00012982725620601656,
,28,117849,,6.541070938110352
,,117899,0.00012982725620601656,
,28,117899,,4.769072532653809
,,117949,0.00012982725620601656,
,28,117949,,5.854635238647461
,,117999,0.00012982725620601656,
,28,117999,,4.401712894439697
,,118049,0.00012982725620601656,
,28,118049,,4.247600555419922
,,118099,0.00012982725620601656,
,28,118099,,4.085593223571777
,,118149,0.00012982725620601656,
,28,118149,,3.8549227714538574
,,118199,0.00012982725620601656,
,28,118199,,5.985540866851807
,,118249,0.00012982725620601656,
,28,118249,,3.2654809951782227
,,118299,0.00012982725620601656,
,28,118299,,5.733494758605957
,,118349,0.00012982725620601656,
,28,118349,,4.791851997375488
,,118399,0.00012982725620601656,
,28,118399,,4.020611763000488
,,118449,0.00012982725620601656,
,28,118449,,5.275199890136719
,,118499,0.00012982725620601656,
,28,118499,,5.430804252624512
,,118549,0.00012982725620601656,
,28,118549,,3.867793083190918
,,118599,0.00012982725620601656,
,28,118599,,6.102031707763672
,,118649,0.00012982725620601656,
,28,118649,,4.158389091491699
,,118699,0.00012982725620601656,
,28,118699,,5.8348188400268555
,,118749,0.00012982725620601656,
,28,118749,,4.206838130950928
,,118799,0.00012982725620601656,
,28,118799,,3.681812286376953
,,118849,0.00012982725620601656,
,28,118849,,4.839071273803711
,,118899,0.00012982725620601656,
,28,118899,,2.517430067062378
,,118949,0.00012982725620601656,
,28,118949,,4.900143623352051
,,118999,0.00012982725620601656,
,28,118999,,4.233726501464844
,,119049,0.00012982725620601656,
,28,119049,,4.076611518859863
,,119099,0.00012982725620601656,
,28,119099,,4.7372894287109375
,,119149,0.00012982725620601656,
,28,119149,,4.945061206817627
,,119199,0.00012982725620601656,
,28,119199,,4.595133304595947
,,119249,0.00012982725620601656,
,28,119249,,5.656686305999756
,,119299,0.00012982725620601656,
,28,119299,,3.6809701919555664
,,119349,0.00012982725620601656,
,28,119349,,6.693012714385986
,,119399,0.00012982725620601656,
,28,119399,,5.279754638671875
,,119449,0.00012982725620601656,
,28,119449,,3.8377954959869385
,,119499,0.00012982725620601656,
,28,119499,,6.034715175628662
,,119549,0.00012982725620601656,
,28,119549,,6.767910003662109
,,119599,0.00012982725620601656,
,28,119599,,5.337799072265625
,,119649,0.00012982725620601656,
,28,119649,,4.041561603546143
,,119699,0.00012982725620601656,
,28,119699,,4.102834224700928
,,119749,0.00012982725620601656,
,28,119749,,5.907590866088867
,,119799,0.00012982725620601656,
,28,119799,,3.422910690307617
,,119849,0.00012982725620601656,
,28,119849,,5.181388854980469
,,119899,0.00012982725620601656,
,28,119899,,3.7561168670654297
,,119949,0.00012982725620601656,
,28,119949,,5.849536895751953
,,119999,0.00012982725620601656,
,28,119999,,7.246058464050293
,,120049,0.00013006267883381022,
,29,120049,,4.30863094329834
,,120099,0.00013006267883381022,
,29,120099,,4.111152172088623
,,120149,0.00013006267883381022,
,29,120149,,4.165505886077881
,,120199,0.00013006267883381022,
,29,120199,,5.236624717712402
,,120249,0.00013006267883381022,
,29,120249,,4.753029823303223
,,120299,0.00013006267883381022,
,29,120299,,5.677098751068115
,,120349,0.00013006267883381022,
,29,120349,,4.060791969299316
,,120399,0.00013006267883381022,
,29,120399,,4.1910786628723145
,,120449,0.00013006267883381022,
,29,120449,,5.759970664978027
,,120499,0.00013006267883381022,
,29,120499,,3.9622082710266113
,,120549,0.00013006267883381022,
,29,120549,,6.068746566772461
,,120599,0.00013006267883381022,
,29,120599,,3.601801633834839
,,120649,0.00013006267883381022,
,29,120649,,4.53458833694458
,,120699,0.00013006267883381022,
,29,120699,,4.688893795013428
,,120749,0.00013006267883381022,
,29,120749,,5.025452136993408
,,120799,0.00013006267883381022,
,29,120799,,4.633497714996338
,,120849,0.00013006267883381022,
,29,120849,,4.955279350280762
,,120899,0.00013006267883381022,
,29,120899,,3.9675049781799316
,,120949,0.00013006267883381022,
,29,120949,,5.021834373474121
,,120999,0.00013006267883381022,
,29,120999,,6.204840660095215
,,121049,0.00013006267883381022,
,29,121049,,5.982362747192383
,,121099,0.00013006267883381022,
,29,121099,,4.0386810302734375
,,121149,0.00013006267883381022,
,29,121149,,4.033585548400879
,,121199,0.00013006267883381022,
,29,121199,,4.925176620483398
,,121249,0.00013006267883381022,
,29,121249,,5.755037307739258
,,121299,0.00013006267883381022,
,29,121299,,4.327420711517334
,,121349,0.00013006267883381022,
,29,121349,,3.953157424926758
,,121399,0.00013006267883381022,
,29,121399,,3.3555748462677
,,121449,0.00013006267883381022,
,29,121449,,3.1583356857299805
,,121499,0.00013006267883381022,
,29,121499,,6.4610395431518555
,,121549,0.00013006267883381022,
,29,121549,,3.995398998260498
,,121599,0.00013006267883381022,
,29,121599,,4.676364421844482
,,121649,0.00013006267883381022,
,29,121649,,4.3985700607299805
,,121699,0.00013006267883381022,
,29,121699,,4.634006023406982
,,121749,0.00013006267883381022,
,29,121749,,6.89128303527832
,,121799,0.00013006267883381022,
,29,121799,,4.77509880065918
,,121849,0.00013006267883381022,
,29,121849,,6.14190673828125
,,121899,0.00013006267883381022,
,29,121899,,5.527300834655762
,,121949,0.00013006267883381022,
,29,121949,,3.490053176879883
,,121999,0.00013006267883381022,
,29,121999,,4.676753520965576
,,122049,0.00013006267883381022,
,29,122049,,5.243446350097656
,,122099,0.00013006267883381022,
,29,122099,,4.642460823059082
,,122149,0.00013006267883381022,
,29,122149,,5.283064842224121
,,122199,0.00013006267883381022,
,29,122199,,4.198555946350098
,,122249,0.00013006267883381022,
,29,122249,,4.82332706451416
,,122299,0.00013006267883381022,
,29,122299,,6.463388442993164
,,122349,0.00013006267883381022,
,29,122349,,3.8671634197235107
,,122399,0.00013006267883381022,
,29,122399,,3.897951602935791
,,122449,0.00013006267883381022,
,29,122449,,5.409940719604492
,,122499,0.00013006267883381022,
,29,122499,,5.4943389892578125
,,122549,0.00013006267883381022,
,29,122549,,5.977629661560059
,,122599,0.00013006267883381022,
,29,122599,,5.858161926269531
,,122649,0.00013006267883381022,
,29,122649,,4.047601699829102
,,122699,0.00013006267883381022,
,29,122699,,5.061605453491211
,,122749,0.00013006267883381022,
,29,122749,,5.118561744689941
,,122799,0.00013006267883381022,
,29,122799,,3.508530616760254
,,122849,0.00013006267883381022,
,29,122849,,4.22039794921875
,,122899,0.00013006267883381022,
,29,122899,,4.043132781982422
,,122949,0.00013006267883381022,
,29,122949,,4.9973249435424805
,,122999,0.00013006267883381022,
,29,122999,,5.149044513702393
,,123049,0.00013006267883381022,
,29,123049,,3.686147689819336
,,123099,0.00013006267883381022,
,29,123099,,5.5133867263793945
,,123149,0.00013006267883381022,
,29,123149,,3.8457865715026855
,,123199,0.00013006267883381022,
,29,123199,,5.009990215301514
,,123249,0.00013006267883381022,
,29,123249,,4.935510635375977
,,123299,0.00013006267883381022,
,29,123299,,3.601456642150879
,,123349,0.00013006267883381022,
,29,123349,,3.387699604034424
,,123399,0.00013006267883381022,
,29,123399,,5.254899024963379
,,123449,0.00013006267883381022,
,29,123449,,4.515988349914551
,,123499,0.00013006267883381022,
,29,123499,,5.63178825378418
,,123549,0.00013006267883381022,
,29,123549,,3.6841440200805664
,,123599,0.00013006267883381022,
,29,123599,,4.2902679443359375
,,123649,0.00013006267883381022,
,29,123649,,5.659966468811035
,,123699,0.00013006267883381022,
,29,123699,,2.9138622283935547
,,123749,0.00013006267883381022,
,29,123749,,8.276691436767578
,,123799,0.00013006267883381022,
,29,123799,,5.428585052490234
,,123849,0.00013006267883381022,
,29,123849,,4.429020881652832
,,123899,0.00013006267883381022,
,29,123899,,4.426937103271484
,,123949,0.00013006267883381022,
,29,123949,,4.87971305847168
,,123999,0.00013006267883381022,
,29,123999,,4.027798652648926
,,124049,0.00013006267883381022,
,29,124049,,3.491725444793701
,,124099,0.00013006267883381022,
,29,124099,,4.641973972320557
6.820570468902588,29,124139,,
,,124149,0.0001302981014616039,
,30,124149,,3.920316219329834
,,124199,0.0001302981014616039,
,30,124199,,3.585380792617798
,,124249,0.0001302981014616039,
,30,124249,,4.04411506652832
,,124299,0.0001302981014616039,
,30,124299,,4.537701606750488
,,124349,0.0001302981014616039,
,30,124349,,4.214626312255859
,,124399,0.0001302981014616039,
,30,124399,,4.5080718994140625
,,124449,0.0001302981014616039,
,30,124449,,4.890424728393555
,,124499,0.0001302981014616039,
,30,124499,,4.4125871658325195
,,124549,0.0001302981014616039,
,30,124549,,4.310671329498291
,,124599,0.0001302981014616039,
,30,124599,,7.495253086090088
,,124649,0.0001302981014616039,
,30,124649,,4.757115364074707
,,124699,0.0001302981014616039,
,30,124699,,3.414695978164673
,,124749,0.0001302981014616039,
,30,124749,,3.5830368995666504
,,124799,0.0001302981014616039,
,30,124799,,7.259919166564941
,,124849,0.0001302981014616039,
,30,124849,,3.637427806854248
,,124899,0.0001302981014616039,
,30,124899,,4.092907428741455
,,124949,0.0001302981014616039,
,30,124949,,4.534502029418945
,,124999,0.0001302981014616039,
,30,124999,,6.671661376953125
,,125049,0.0001302981014616039,
,30,125049,,4.383662223815918
,,125099,0.0001302981014616039,
,30,125099,,3.5806198120117188
,,125149,0.0001302981014616039,
,30,125149,,4.459875106811523
,,125199,0.0001302981014616039,
,30,125199,,2.7622013092041016
,,125249,0.0001302981014616039,
,30,125249,,5.054106712341309
,,125299,0.0001302981014616039,
,30,125299,,3.6140546798706055
,,125349,0.0001302981014616039,
,30,125349,,4.710460186004639
,,125399,0.0001302981014616039,
,30,125399,,3.636079788208008
,,125449,0.0001302981014616039,
,30,125449,,4.988645553588867
,,125499,0.0001302981014616039,
,30,125499,,4.874836444854736
,,125549,0.0001302981014616039,
,30,125549,,5.115635395050049
,,125599,0.0001302981014616039,
,30,125599,,4.405714511871338
,,125649,0.0001302981014616039,
,30,125649,,4.506857872009277
,,125699,0.0001302981014616039,
,30,125699,,5.17383337020874
,,125749,0.0001302981014616039,
,30,125749,,4.609554290771484
,,125799,0.0001302981014616039,
,30,125799,,5.14382266998291
,,125849,0.0001302981014616039,
,30,125849,,6.180535316467285
,,125899,0.0001302981014616039,
,30,125899,,4.041815280914307
,,125949,0.0001302981014616039,
,30,125949,,3.5557470321655273
,,125999,0.0001302981014616039,
,30,125999,,2.8413214683532715
,,126049,0.0001302981014616039,
,30,126049,,4.622536659240723
,,126099,0.0001302981014616039,
,30,126099,,5.67573356628418
,,126149,0.0001302981014616039,
,30,126149,,6.454582214355469
,,126199,0.0001302981014616039,
,30,126199,,3.9855356216430664
,,126249,0.0001302981014616039,
,30,126249,,6.138477325439453
,,126299,0.0001302981014616039,
,30,126299,,4.009429454803467
,,126349,0.0001302981014616039,
,30,126349,,4.10162353515625
,,126399,0.0001302981014616039,
,30,126399,,5.199349880218506
,,126449,0.0001302981014616039,
,30,126449,,4.185879707336426
,,126499,0.0001302981014616039,
,30,126499,,5.636005401611328
,,126549,0.0001302981014616039,
,30,126549,,2.8767952919006348
,,126599,0.0001302981014616039,
,30,126599,,5.161317825317383
,,126649,0.0001302981014616039,
,30,126649,,4.461411476135254
,,126699,0.0001302981014616039,
,30,126699,,3.8365442752838135
,,126749,0.0001302981014616039,
,30,126749,,5.0287275314331055
,,126799,0.0001302981014616039,
,30,126799,,4.526823043823242
,,126849,0.0001302981014616039,
,30,126849,,4.391289234161377
,,126899,0.0001302981014616039,
,30,126899,,4.792201519012451
,,126949,0.0001302981014616039,
,30,126949,,4.7560014724731445
,,126999,0.0001302981014616039,
,30,126999,,8.579978942871094
,,127049,0.0001302981014616039,
,30,127049,,4.490928649902344
,,127099,0.0001302981014616039,
,30,127099,,6.421844005584717
,,127149,0.0001302981014616039,
,30,127149,,5.567936897277832
,,127199,0.0001302981014616039,
,30,127199,,3.1454195976257324
,,127249,0.0001302981014616039,
,30,127249,,4.904204845428467
,,127299,0.0001302981014616039,
,30,127299,,4.439878940582275
,,127349,0.0001302981014616039,
,30,127349,,5.6662726402282715
,,127399,0.0001302981014616039,
,30,127399,,5.214015483856201
,,127449,0.0001302981014616039,
,30,127449,,5.423443794250488
,,127499,0.0001302981014616039,
