,lr-Adam,step,train_loss,epoch,val_loss
4129,0.000128650143067,103249,,,
4130,,103249,3.8245491981506343,24.0,
4131,0.000128650143067,103299,,,
4132,,103299,4.637741088867188,24.0,
4133,0.000128650143067,103349,,,
4134,,103349,5.291618347167969,24.0,
4135,0.000128650143067,103399,,,
4136,,103399,3.945234298706055,24.0,
4137,0.000128650143067,103449,,,
4138,,103449,7.223309993743896,24.0,
4139,0.0001288855656948,103499,,,
4140,,103499,4.799263000488281,25.0,
4141,0.0001288855656948,103549,,,
4142,,103549,4.424959182739258,25.0,
4143,0.0001288855656948,103599,,,
4144,,103599,4.466322898864746,25.0,
4145,0.0001288855656948,103649,,,
4146,,103649,7.440972328186035,25.0,
4147,0.0001288855656948,103699,,,
4148,,103699,5.283726215362549,25.0,
4149,0.0001288855656948,103749,,,
4150,,103749,5.526866436004639,25.0,
4151,0.0001288855656948,103799,,,
4152,,103799,4.881412982940674,25.0,
4153,0.0001288855656948,103849,,,
4154,,103849,4.6671342849731445,25.0,
4155,0.0001288855656948,103899,,,
4156,,103899,5.79123592376709,25.0,
4157,0.0001288855656948,103949,,,
4158,,103949,4.858783721923828,25.0,
4159,0.0001288855656948,103999,,,
4160,,103999,4.482770919799805,25.0,
4161,0.0001288855656948,104049,,,
4162,,104049,4.636733055114746,25.0,
4163,0.0001288855656948,104099,,,
4164,,104099,4.287665367126465,25.0,
4165,0.0001288855656948,104149,,,
4166,,104149,4.505529403686523,25.0,
4167,0.0001288855656948,104199,,,
4168,,104199,5.607996463775635,25.0,
4169,0.0001288855656948,104249,,,
4170,,104249,3.1191349029541016,25.0,
4171,0.0001288855656948,104299,,,
4172,,104299,4.438170433044434,25.0,
4173,0.0001288855656948,104349,,,
4174,,104349,3.4555492401123047,25.0,
4175,0.0001288855656948,104399,,,
4176,,104399,4.2483110427856445,25.0,
4177,0.0001288855656948,104449,,,
4178,,104449,3.372684955596924,25.0,
4179,0.0001288855656948,104499,,,
4180,,104499,5.126527786254883,25.0,
4181,0.0001288855656948,104549,,,
4182,,104549,5.809503555297852,25.0,
4183,0.0001288855656948,104599,,,
4184,,104599,4.799164772033691,25.0,
4185,0.0001288855656948,104649,,,
4186,,104649,3.586135149002075,25.0,
4187,0.0001288855656948,104699,,,
4188,,104699,7.153523921966553,25.0,
4189,0.0001288855656948,104749,,,
4190,,104749,6.08777379989624,25.0,
4191,0.0001288855656948,104799,,,
4192,,104799,5.301938533782959,25.0,
4193,0.0001288855656948,104849,,,
4194,,104849,4.988062858581543,25.0,
4195,0.0001288855656948,104899,,,
4196,,104899,4.783119201660156,25.0,
4197,0.0001288855656948,104949,,,
4198,,104949,5.393050193786621,25.0,
4199,0.0001288855656948,104999,,,
4200,,104999,5.652873992919922,25.0,
4201,0.0001288855656948,105049,,,
4202,,105049,3.5046372413635254,25.0,
4203,0.0001288855656948,105099,,,
4204,,105099,4.943469047546387,25.0,
4205,0.0001288855656948,105149,,,
4206,,105149,4.761146545410156,25.0,
4207,0.0001288855656948,105199,,,
4208,,105199,5.048250198364258,25.0,
4209,0.0001288855656948,105249,,,
4210,,105249,5.471739768981934,25.0,
4211,0.0001288855656948,105299,,,
4212,,105299,5.310790538787842,25.0,
4213,0.0001288855656948,105349,,,
4214,,105349,5.155265808105469,25.0,
4215,0.0001288855656948,105399,,,
4216,,105399,4.436469078063965,25.0,
4217,0.0001288855656948,105449,,,
4218,,105449,5.908531188964844,25.0,
4219,0.0001288855656948,105499,,,
4220,,105499,3.430715322494507,25.0,
4221,0.0001288855656948,105549,,,
4222,,105549,4.886866569519043,25.0,
4223,0.0001288855656948,105599,,,
4224,,105599,4.481881141662598,25.0,
4225,0.0001288855656948,105649,,,
4226,,105649,5.726966857910156,25.0,
4227,0.0001288855656948,105699,,,
4228,,105699,6.215300559997559,25.0,
4229,0.0001288855656948,105749,,,
4230,,105749,5.000813484191895,25.0,
4231,0.0001288855656948,105799,,,
4232,,105799,4.999565601348877,25.0,
4233,0.0001288855656948,105849,,,
4234,,105849,4.162317752838135,25.0,
4235,0.0001288855656948,105899,,,
4236,,105899,5.465018272399902,25.0,
4237,0.0001288855656948,105949,,,
4238,,105949,4.450675964355469,25.0,
4239,0.0001288855656948,105999,,,
4240,,105999,4.517976760864258,25.0,
4241,0.0001288855656948,106049,,,
4242,,106049,5.1162943840026855,25.0,
4243,0.0001288855656948,106099,,,
4244,,106099,5.638103485107422,25.0,
4245,0.0001288855656948,106149,,,
4246,,106149,5.520798683166504,25.0,
4247,0.0001288855656948,106199,,,
4248,,106199,5.218942165374756,25.0,
4249,0.0001288855656948,106249,,,
4250,,106249,5.581526756286621,25.0,
4251,0.0001288855656948,106299,,,
4252,,106299,5.395795822143555,25.0,
4253,0.0001288855656948,106349,,,
4254,,106349,3.8416712284088135,25.0,
4255,0.0001288855656948,106399,,,
4256,,106399,4.5111494064331055,25.0,
4257,0.0001288855656948,106449,,,
4258,,106449,5.121521949768066,25.0,
4259,0.0001288855656948,106499,,,
4260,,106499,4.830784320831299,25.0,
4261,0.0001288855656948,106549,,,
4262,,106549,4.73741340637207,25.0,
4263,0.0001288855656948,106599,,,
4264,,106599,4.950752258300781,25.0,
4265,0.0001288855656948,106649,,,
4266,,106649,4.4444684982299805,25.0,
4267,0.0001288855656948,106699,,,
4268,,106699,5.308542728424072,25.0,
4269,0.0001288855656948,106749,,,
4270,,106749,4.380268096923828,25.0,
4271,0.0001288855656948,106799,,,
4272,,106799,6.149334907531738,25.0,
4273,0.0001288855656948,106849,,,
4274,,106849,4.598024368286133,25.0,
4275,0.0001288855656948,106899,,,
4276,,106899,3.490581512451172,25.0,
4277,0.0001288855656948,106949,,,
4278,,106949,5.893173694610596,25.0,
4279,0.0001288855656948,106999,,,
4280,,106999,3.4886178970336914,25.0,
4281,0.0001288855656948,107049,,,
4282,,107049,4.758203983306885,25.0,
4283,0.0001288855656948,107099,,,
4284,,107099,5.319713592529297,25.0,
4285,0.0001288855656948,107149,,,
4286,,107149,3.960041046142578,25.0,
4287,0.0001288855656948,107199,,,
4288,,107199,5.746697425842285,25.0,
4289,0.0001288855656948,107249,,,
4290,,107249,5.141705513000488,25.0,
4291,0.0001288855656948,107299,,,
4292,,107299,3.161140203475952,25.0,
4293,0.0001288855656948,107349,,,
4294,,107349,4.468585014343262,25.0,
4295,0.0001288855656948,107399,,,
4296,,107399,6.987139701843262,25.0,
4297,0.0001288855656948,107449,,,
4298,,107449,5.326199531555176,25.0,
4299,0.0001288855656948,107499,,,
4300,,107499,4.646368980407715,25.0,
4301,0.0001288855656948,107549,,,
4302,,107549,3.619620323181152,25.0,
4303,0.0001291209883226,107599,,,
4304,,107599,5.849582672119141,26.0,
4305,0.0001291209883226,107649,,,
4306,,107649,6.382024765014648,26.0,
4307,0.0001291209883226,107699,,,
4308,,107699,4.494511604309082,26.0,
4309,0.0001291209883226,107749,,,
4310,,107749,5.518914699554443,26.0,
4311,0.0001291209883226,107799,,,
4312,,107799,6.081099987030029,26.0,
4313,0.0001291209883226,107849,,,
4314,,107849,6.305006504058838,26.0,
4315,0.0001291209883226,107899,,,
4316,,107899,4.615626335144043,26.0,
4317,0.0001291209883226,107949,,,
4318,,107949,4.322298049926758,26.0,
4319,0.0001291209883226,107999,,,
4320,,107999,4.164644241333008,26.0,
4321,0.0001291209883226,108049,,,
4322,,108049,4.100268840789795,26.0,
4323,0.0001291209883226,108099,,,
4324,,108099,6.533844470977783,26.0,
4325,0.0001291209883226,108149,,,
4326,,108149,4.669178485870361,26.0,
4327,0.0001291209883226,108199,,,
4328,,108199,5.0386962890625,26.0,
4329,0.0001291209883226,108249,,,
4330,,108249,4.488125801086426,26.0,
4331,0.0001291209883226,108299,,,
4332,,108299,4.997201442718506,26.0,
4333,0.0001291209883226,108349,,,
4334,,108349,4.173785209655762,26.0,
4335,0.0001291209883226,108399,,,
4336,,108399,3.9334559440612793,26.0,
4337,0.0001291209883226,108449,,,
4338,,108449,4.357118606567383,26.0,
4339,0.0001291209883226,108499,,,
4340,,108499,4.978908538818359,26.0,
4341,0.0001291209883226,108549,,,
4342,,108549,3.765311717987061,26.0,
4343,0.0001291209883226,108599,,,
4344,,108599,3.852642774581909,26.0,
4345,0.0001291209883226,108649,,,
4346,,108649,6.098564624786377,26.0,
4347,0.0001291209883226,108699,,,
4348,,108699,3.8231701850891113,26.0,
4349,0.0001291209883226,108749,,,
4350,,108749,6.426350116729736,26.0,
4351,0.0001291209883226,108799,,,
4352,,108799,5.95301628112793,26.0,
4353,0.0001291209883226,108849,,,
4354,,108849,5.954997539520264,26.0,
4355,0.0001291209883226,108899,,,
4356,,108899,4.37059211730957,26.0,
4357,0.0001291209883226,108949,,,
4358,,108949,3.259249210357666,26.0,
4359,0.0001291209883226,108999,,,
4360,,108999,4.048771858215332,26.0,
4361,0.0001291209883226,109049,,,
4362,,109049,5.256399631500244,26.0,
4363,0.0001291209883226,109099,,,
4364,,109099,4.752360820770264,26.0,
4365,0.0001291209883226,109149,,,
4366,,109149,3.8352792263031006,26.0,
4367,0.0001291209883226,109199,,,
4368,,109199,2.7279341220855717,26.0,
4369,0.0001291209883226,109249,,,
4370,,109249,6.899347305297852,26.0,
4371,0.0001291209883226,109299,,,
4372,,109299,5.362116813659668,26.0,
4373,0.0001291209883226,109349,,,
4374,,109349,4.1568379402160645,26.0,
4375,0.0001291209883226,109399,,,
4376,,109399,4.367295265197754,26.0,
4377,0.0001291209883226,109449,,,
4378,,109449,4.217354774475098,26.0,
4379,0.0001291209883226,109499,,,
4380,,109499,6.248879909515381,26.0,
4381,0.0001291209883226,109549,,,
4382,,109549,4.029169082641602,26.0,
4383,0.0001291209883226,109599,,,
4384,,109599,5.117364406585693,26.0,
4385,0.0001291209883226,109649,,,
4386,,109649,5.476152420043945,26.0,
4387,0.0001291209883226,109699,,,
4388,,109699,4.7195820808410645,26.0,
4389,0.0001291209883226,109749,,,
4390,,109749,3.724945545196533,26.0,
4391,0.0001291209883226,109799,,,
4392,,109799,5.283638954162598,26.0,
4393,0.0001291209883226,109849,,,
4394,,109849,5.55065393447876,26.0,
4395,0.0001291209883226,109899,,,
4396,,109899,4.419798851013184,26.0,
4397,0.0001291209883226,109949,,,
4398,,109949,6.559473037719727,26.0,
4399,0.0001291209883226,109999,,,
4400,,109999,5.089507102966309,26.0,
4401,0.0001291209883226,110049,,,
4402,,110049,4.895047187805176,26.0,
4403,0.0001291209883226,110099,,,
4404,,110099,4.90473747253418,26.0,
4405,0.0001291209883226,110149,,,
4406,,110149,8.764421463012695,26.0,
4407,0.0001291209883226,110199,,,
4408,,110199,4.761489391326904,26.0,
4409,0.0001291209883226,110249,,,
4410,,110249,4.831540107727051,26.0,
4411,0.0001291209883226,110299,,,
4412,,110299,4.84212589263916,26.0,
4413,0.0001291209883226,110349,,,
4414,,110349,4.221225738525391,26.0,
4415,0.0001291209883226,110399,,,
4416,,110399,5.918805599212647,26.0,
4417,0.0001291209883226,110449,,,
4418,,110449,3.941129207611084,26.0,
4419,0.0001291209883226,110499,,,
4420,,110499,5.654865264892578,26.0,
4421,0.0001291209883226,110549,,,
4422,,110549,4.726317405700684,26.0,
4423,0.0001291209883226,110599,,,
4424,,110599,4.741379737854004,26.0,
4425,0.0001291209883226,110649,,,
4426,,110649,5.04428768157959,26.0,
4427,0.0001291209883226,110699,,,
4428,,110699,5.870896339416504,26.0,
4429,0.0001291209883226,110749,,,
4430,,110749,4.582772254943848,26.0,
4431,0.0001291209883226,110799,,,
4432,,110799,4.598782539367676,26.0,
4433,0.0001291209883226,110849,,,
4434,,110849,3.80992603302002,26.0,
4435,0.0001291209883226,110899,,,
4436,,110899,4.176683902740479,26.0,
4437,0.0001291209883226,110949,,,
4438,,110949,5.114060878753662,26.0,
4439,0.0001291209883226,110999,,,
4440,,110999,3.3790371417999268,26.0,
4441,0.0001291209883226,111049,,,
4442,,111049,6.746726989746094,26.0,
4443,0.0001291209883226,111099,,,
4444,,111099,5.121771335601807,26.0,
4445,0.0001291209883226,111149,,,
4446,,111149,6.714291572570801,26.0,
4447,0.0001291209883226,111199,,,
4448,,111199,5.954083442687988,26.0,
4449,0.0001291209883226,111249,,,
4450,,111249,6.760281085968018,26.0,
4451,0.0001291209883226,111299,,,
4452,,111299,5.050060272216797,26.0,
4453,0.0001291209883226,111349,,,
4454,,111349,4.710460662841797,26.0,
4455,0.0001291209883226,111399,,,
4456,,111399,4.822365760803223,26.0,
4457,0.0001291209883226,111449,,,
4458,,111449,5.441664695739746,26.0,
4459,0.0001291209883226,111499,,,
4460,,111499,4.2964606285095215,26.0,
4461,0.0001291209883226,111549,,,
4462,,111549,4.235591888427734,26.0,
4463,0.0001291209883226,111599,,,
4464,,111599,7.200579643249512,26.0,
4465,0.0001291209883226,111649,,,
4466,,111649,4.809133529663086,26.0,
4467,0.0001291209883226,111699,,,
4468,,111699,5.065094470977783,26.0,
4469,0.0001293564109504,111749,,,
4470,,111749,5.536955833435059,27.0,
4471,0.0001293564109504,111799,,,
4472,,111799,3.930671453475952,27.0,
4473,0.0001293564109504,111849,,,
4474,,111849,4.237820625305176,27.0,
4475,0.0001293564109504,111899,,,
4476,,111899,4.048840522766113,27.0,
4477,0.0001293564109504,111949,,,
4478,,111949,3.653528690338135,27.0,
4479,0.0001293564109504,111999,,,
4480,,111999,4.465688705444336,27.0,
4481,0.0001293564109504,112049,,,
4482,,112049,2.746277332305908,27.0,
4483,0.0001293564109504,112099,,,
4484,,112099,3.538994789123535,27.0,
4485,0.0001293564109504,112149,,,
4486,,112149,3.399562358856201,27.0,
4487,0.0001293564109504,112199,,,
4488,,112199,6.668426990509033,27.0,
4489,0.0001293564109504,112249,,,
4490,,112249,5.220784187316895,27.0,
4491,0.0001293564109504,112299,,,
4492,,112299,5.3764495849609375,27.0,
4493,0.0001293564109504,112349,,,
4494,,112349,5.3801469802856445,27.0,
4495,0.0001293564109504,112399,,,
4496,,112399,5.631075859069824,27.0,
4497,0.0001293564109504,112449,,,
4498,,112449,4.172426223754883,27.0,
4499,0.0001293564109504,112499,,,
4500,,112499,6.240174293518066,27.0,
4501,0.0001293564109504,112549,,,
4502,,112549,3.9655816555023193,27.0,
4503,0.0001293564109504,112599,,,
4504,,112599,3.4968836307525635,27.0,
4505,0.0001293564109504,112649,,,
4506,,112649,4.768796443939209,27.0,
4507,0.0001293564109504,112699,,,
4508,,112699,3.7592732906341553,27.0,
4509,0.0001293564109504,112749,,,
4510,,112749,6.451375961303711,27.0,
4511,0.0001293564109504,112799,,,
4512,,112799,3.3950116634368896,27.0,
4513,0.0001293564109504,112849,,,
4514,,112849,4.156521320343018,27.0,
4515,0.0001293564109504,112899,,,
4516,,112899,4.817950248718262,27.0,
4517,0.0001293564109504,112949,,,
4518,,112949,4.182631492614746,27.0,
4519,0.0001293564109504,112999,,,
4520,,112999,3.767141342163086,27.0,
4521,0.0001293564109504,113049,,,
4522,,113049,3.7976155281066895,27.0,
4523,0.0001293564109504,113099,,,
4524,,113099,4.164374828338623,27.0,
4525,0.0001293564109504,113149,,,
4526,,113149,3.840209007263184,27.0,
4527,0.0001293564109504,113199,,,
4528,,113199,4.913869857788086,27.0,
4529,0.0001293564109504,113249,,,
4530,,113249,4.205347537994385,27.0,
4531,0.0001293564109504,113299,,,
4532,,113299,5.738410949707031,27.0,
4533,0.0001293564109504,113349,,,
4534,,113349,5.0507917404174805,27.0,
4535,0.0001293564109504,113399,,,
4536,,113399,5.311113357543945,27.0,
4537,0.0001293564109504,113449,,,
4538,,113449,5.51255989074707,27.0,
4539,0.0001293564109504,113499,,,
4540,,113499,5.298159599304199,27.0,
4541,0.0001293564109504,113549,,,
4542,,113549,3.380732774734497,27.0,
4543,0.0001293564109504,113599,,,
4544,,113599,3.18257474899292,27.0,
4545,0.0001293564109504,113649,,,
4546,,113649,4.132180690765381,27.0,
4547,0.0001293564109504,113699,,,
4548,,113699,3.366194725036621,27.0,
4549,0.0001293564109504,113749,,,
4550,,113749,3.666743278503418,27.0,
4551,0.0001293564109504,113799,,,
4552,,113799,4.123641490936279,27.0,
4553,0.0001293564109504,113849,,,
4554,,113849,5.758815765380859,27.0,
4555,0.0001293564109504,113899,,,
4556,,113899,4.535090446472168,27.0,
4557,0.0001293564109504,113949,,,
4558,,113949,5.299900531768799,27.0,
4559,0.0001293564109504,113999,,,
4560,,113999,4.308592796325684,27.0,
4561,0.0001293564109504,114049,,,
4562,,114049,6.310520648956299,27.0,
4563,0.0001293564109504,114099,,,
4564,,114099,4.405653953552246,27.0,
4565,0.0001293564109504,114149,,,
4566,,114149,4.867055892944336,27.0,
4567,0.0001293564109504,114199,,,
4568,,114199,5.192592620849609,27.0,
4569,0.0001293564109504,114249,,,
4570,,114249,3.399388313293457,27.0,
4571,0.0001293564109504,114299,,,
4572,,114299,4.294393062591553,27.0,
4573,0.0001293564109504,114349,,,
4574,,114349,4.763474464416504,27.0,
4575,0.0001293564109504,114399,,,
4576,,114399,4.393249988555908,27.0,
4577,0.0001293564109504,114449,,,
4578,,114449,4.697162628173828,27.0,
4579,0.0001293564109504,114499,,,
4580,,114499,5.017264366149902,27.0,
4581,0.0001293564109504,114549,,,
4582,,114549,3.1681315898895264,27.0,
4583,0.0001293564109504,114599,,,
4584,,114599,4.949434757232666,27.0,
4585,0.0001293564109504,114649,,,
4586,,114649,3.339287281036377,27.0,
4587,0.0001293564109504,114699,,,
4588,,114699,3.9399685859680176,27.0,
4589,0.0001293564109504,114749,,,
4590,,114749,4.026636123657227,27.0,
4591,0.0001293564109504,114799,,,
4592,,114799,4.618993282318115,27.0,
4593,0.0001293564109504,114849,,,
4594,,114849,4.556910514831543,27.0,
4595,0.0001293564109504,114899,,,
4596,,114899,3.30845046043396,27.0,
4597,0.0001293564109504,114949,,,
4598,,114949,5.3652849197387695,27.0,
4599,0.0001293564109504,114999,,,
4600,,114999,4.858213424682617,27.0,
4601,0.0001293564109504,115049,,,
4602,,115049,4.422032356262207,27.0,
4603,0.0001293564109504,115099,,,
4604,,115099,3.117571353912353,27.0,
4605,0.0001293564109504,115149,,,
4606,,115149,4.688947677612305,27.0,
4607,0.0001293564109504,115199,,,
4608,,115199,5.414877891540527,27.0,
4609,0.0001293564109504,115249,,,
4610,,115249,5.271440029144287,27.0,
4611,0.0001293564109504,115299,,,
4612,,115299,4.882907867431641,27.0,
4613,0.0001293564109504,115349,,,
4614,,115349,5.677121639251709,27.0,
4615,0.0001293564109504,115399,,,
4616,,115399,4.90021562576294,27.0,
4617,0.0001293564109504,115449,,,
4618,,115449,3.3295018672943115,27.0,
4619,0.0001293564109504,115499,,,
4620,,115499,4.899460792541504,27.0,
4621,0.0001293564109504,115549,,,
4622,,115549,4.596769332885742,27.0,
4623,0.0001293564109504,115599,,,
4624,,115599,4.1834564208984375,27.0,
4625,0.0001293564109504,115649,,,
4626,,115649,4.970561027526856,27.0,
4627,0.0001293564109504,115699,,,
4628,,115699,5.285888671875,27.0,
4629,0.0001293564109504,115749,,,
4630,,115749,3.0815415382385254,27.0,
4631,0.0001293564109504,115799,,,
4632,,115799,3.775808572769165,27.0,
4633,0.0001293564109504,115849,,,
4634,,115849,4.026697158813477,27.0,
4635,0.0001295918335782,115899,,,
4636,,115899,4.976046562194824,28.0,
4637,0.0001295918335782,115949,,,
4638,,115949,6.584155082702637,28.0,
4639,0.0001295918335782,115999,,,
4640,,115999,6.178416252136231,28.0,
4641,0.0001295918335782,116049,,,
4642,,116049,4.348994731903076,28.0,
4643,0.0001295918335782,116099,,,
4644,,116099,3.603116035461426,28.0,
4645,0.0001295918335782,116149,,,
4646,,116149,5.897801399230957,28.0,
4647,0.0001295918335782,116199,,,
4648,,116199,3.648382663726807,28.0,
4649,0.0001295918335782,116249,,,
4650,,116249,4.347440719604492,28.0,
4651,0.0001295918335782,116299,,,
4652,,116299,4.608127593994141,28.0,
4653,0.0001295918335782,116349,,,
4654,,116349,6.679958820343018,28.0,
4655,0.0001295918335782,116399,,,
4656,,116399,3.857733249664306,28.0,
4657,0.0001295918335782,116449,,,
4658,,116449,6.163725852966309,28.0,
4659,0.0001295918335782,116499,,,
4660,,116499,4.377866744995117,28.0,
4661,0.0001295918335782,116549,,,
4662,,116549,5.320137977600098,28.0,
4663,0.0001295918335782,116599,,,
4664,,116599,3.872369289398194,28.0,
4665,0.0001295918335782,116649,,,
4666,,116649,4.384674072265625,28.0,
4667,0.0001295918335782,116699,,,
4668,,116699,5.0047125816345215,28.0,
4669,0.0001295918335782,116749,,,
4670,,116749,3.914003849029541,28.0,
4671,0.0001295918335782,116799,,,
4672,,116799,6.825510025024414,28.0,
4673,0.0001295918335782,116849,,,
4674,,116849,3.562141895294189,28.0,
4675,0.0001295918335782,116899,,,
4676,,116899,4.848150730133057,28.0,
4677,0.0001295918335782,116949,,,
4678,,116949,5.515155792236328,28.0,
4679,0.0001295918335782,116999,,,
4680,,116999,4.7115349769592285,28.0,
4681,0.0001295918335782,117049,,,
4682,,117049,4.440333366394043,28.0,
4683,0.0001295918335782,117099,,,
4684,,117099,4.710151672363281,28.0,
4685,0.0001295918335782,117149,,,
4686,,117149,5.281821250915527,28.0,
4687,0.0001295918335782,117199,,,
4688,,117199,5.881512641906738,28.0,
4689,0.0001295918335782,117249,,,
4690,,117249,5.026100158691406,28.0,
4691,0.0001295918335782,117299,,,
4692,,117299,3.147136211395264,28.0,
4693,0.0001295918335782,117349,,,
4694,,117349,3.279358386993408,28.0,
4695,0.0001295918335782,117399,,,
4696,,117399,5.872138977050781,28.0,
4697,0.0001295918335782,117449,,,
4698,,117449,4.523518562316895,28.0,
4699,0.0001295918335782,117499,,,
4700,,117499,4.503995895385742,28.0,
4701,0.0001295918335782,117549,,,
4702,,117549,4.970094680786133,28.0,
4703,0.0001295918335782,117599,,,
4704,,117599,3.98834490776062,28.0,
4705,0.0001295918335782,117649,,,
4706,,117649,5.262129783630371,28.0,
4707,0.0001295918335782,117699,,,
4708,,117699,3.961587190628052,28.0,
4709,0.0001295918335782,117749,,,
4710,,117749,6.551192283630371,28.0,
4711,0.0001295918335782,117799,,,
4712,,117799,4.941975593566895,28.0,
4713,0.0001295918335782,117849,,,
4714,,117849,4.684633255004883,28.0,
4715,0.0001295918335782,117899,,,
4716,,117899,5.8658552169799805,28.0,
4717,0.0001295918335782,117949,,,
4718,,117949,4.531439781188965,28.0,
4719,0.0001295918335782,117999,,,
4720,,117999,4.841836452484131,28.0,
4721,0.0001295918335782,118049,,,
4722,,118049,5.4943695068359375,28.0,
4723,0.0001295918335782,118099,,,
4724,,118099,3.3902463912963867,28.0,
4725,0.0001295918335782,118149,,,
4726,,118149,5.238321781158447,28.0,
4727,0.0001295918335782,118199,,,
4728,,118199,5.108642578125,28.0,
4729,0.0001295918335782,118249,,,
4730,,118249,2.4693520069122314,28.0,
4731,0.0001295918335782,118299,,,
4732,,118299,5.611130237579346,28.0,
4733,0.0001295918335782,118349,,,
4734,,118349,3.909347057342529,28.0,
4735,0.0001295918335782,118399,,,
4736,,118399,5.425818920135498,28.0,
4737,0.0001295918335782,118449,,,
4738,,118449,4.612709045410156,28.0,
4739,0.0001295918335782,118499,,,
4740,,118499,4.776556015014648,28.0,
4741,0.0001295918335782,118549,,,
4742,,118549,9.819108963012695,28.0,
4743,0.0001295918335782,118599,,,
4744,,118599,5.246825218200684,28.0,
4745,0.0001295918335782,118649,,,
4746,,118649,6.632604598999023,28.0,
4747,0.0001295918335782,118699,,,
4748,,118699,4.93688440322876,28.0,
4749,0.0001295918335782,118749,,,
4750,,118749,4.588443756103516,28.0,
4751,0.0001295918335782,118799,,,
4752,,118799,5.6090521812438965,28.0,
4753,0.0001295918335782,118849,,,
4754,,118849,6.401206970214844,28.0,
4755,0.0001295918335782,118899,,,
4756,,118899,6.37462043762207,28.0,
4757,0.0001295918335782,118949,,,
4758,,118949,7.25405216217041,28.0,
4759,0.0001295918335782,118999,,,
4760,,118999,4.169254779815674,28.0,
4761,0.0001295918335782,119049,,,
4762,,119049,4.440530776977539,28.0,
4763,0.0001295918335782,119099,,,
4764,,119099,4.460436820983887,28.0,
4765,0.0001295918335782,119149,,,
4766,,119149,4.585674285888672,28.0,
4767,0.0001295918335782,119199,,,
4768,,119199,5.094396591186523,28.0,
4769,0.0001295918335782,119249,,,
4770,,119249,6.5713300704956055,28.0,
4771,0.0001295918335782,119299,,,
4772,,119299,5.2965826988220215,28.0,
4773,0.0001295918335782,119349,,,
4774,,119349,4.8085784912109375,28.0,
4775,0.0001295918335782,119399,,,
4776,,119399,5.507084846496582,28.0,
4777,0.0001295918335782,119449,,,
4778,,119449,3.2395293712615967,28.0,
4779,0.0001295918335782,119499,,,
4780,,119499,4.532730102539063,28.0,
4781,0.0001295918335782,119549,,,
4782,,119549,4.259117126464844,28.0,
4783,0.0001295918335782,119599,,,
4784,,119599,4.785458564758301,28.0,
4785,0.0001295918335782,119649,,,
4786,,119649,4.745591163635254,28.0,
4787,0.0001295918335782,119699,,,
4788,,119699,4.712423801422119,28.0,
4789,0.0001295918335782,119749,,,
4790,,119749,4.540004253387451,28.0,
4791,0.0001295918335782,119799,,,
4792,,119799,7.675498962402344,28.0,
4793,0.0001295918335782,119849,,,
4794,,119849,3.6353759765625,28.0,
4795,0.0001295918335782,119899,,,
4796,,119899,4.896995544433594,28.0,
4797,0.0001295918335782,119949,,,
4798,,119949,4.367369174957275,28.0,
4799,0.0001295918335782,119999,,,
4800,,119999,4.670597076416016,28.0,
4801,0.000129827256206,120049,,,
4802,,120049,4.067841053009033,29.0,
4803,0.000129827256206,120099,,,
4804,,120099,4.505970001220703,29.0,
4805,0.000129827256206,120149,,,
4806,,120149,4.416995525360107,29.0,
4807,0.000129827256206,120199,,,
4808,,120199,3.862752676010132,29.0,
4809,0.000129827256206,120249,,,
4810,,120249,4.031533718109131,29.0,
4811,0.000129827256206,120299,,,
4812,,120299,5.418233871459961,29.0,
4813,0.000129827256206,120349,,,
4814,,120349,6.749172210693359,29.0,
4815,0.000129827256206,120399,,,
4816,,120399,4.433038234710693,29.0,
4817,0.000129827256206,120449,,,
4818,,120449,5.107762336730957,29.0,
4819,0.000129827256206,120499,,,
4820,,120499,3.369228839874268,29.0,
4821,0.000129827256206,120549,,,
4822,,120549,4.565323829650879,29.0,
4823,0.000129827256206,120599,,,
4824,,120599,6.607914924621582,29.0,
4825,0.000129827256206,120649,,,
4826,,120649,4.429871559143066,29.0,
4827,0.000129827256206,120699,,,
4828,,120699,5.631660461425781,29.0,
4829,0.000129827256206,120749,,,
4830,,120749,5.553797721862793,29.0,
4831,0.000129827256206,120799,,,
4832,,120799,3.671382427215576,29.0,
4833,0.000129827256206,120849,,,
4834,,120849,4.224269390106201,29.0,
4835,0.000129827256206,120899,,,
4836,,120899,5.667433738708496,29.0,
4837,0.000129827256206,120949,,,
4838,,120949,5.715212821960449,29.0,
4839,0.000129827256206,120999,,,
4840,,120999,4.089910507202148,29.0,
4841,0.000129827256206,121049,,,
4842,,121049,4.272365093231201,29.0,
4843,0.000129827256206,121099,,,
4844,,121099,4.746756076812744,29.0,
4845,0.000129827256206,121149,,,
4846,,121149,4.196310043334961,29.0,
4847,0.000129827256206,121199,,,
4848,,121199,3.962448835372925,29.0,
4849,0.000129827256206,121249,,,
4850,,121249,5.969756126403809,29.0,
4851,0.000129827256206,121299,,,
4852,,121299,5.37450122833252,29.0,
4853,0.000129827256206,121349,,,
4854,,121349,4.200610637664795,29.0,
4855,0.000129827256206,121399,,,
4856,,121399,3.3296329975128174,29.0,
4857,0.000129827256206,121449,,,
4858,,121449,4.949966430664063,29.0,
4859,0.000129827256206,121499,,,
4860,,121499,4.998448848724365,29.0,
4861,0.000129827256206,121549,,,
4862,,121549,4.208538055419922,29.0,
4863,0.000129827256206,121599,,,
